// Custom Mob Skill Database
//
// Structure of Database:
// MobID,Dummy value (info only),State,SkillID,SkillLv,Rate,CastTime,Delay,Cancelable,Target,Condition type,Condition value,val1,val2,val3,val4,val5,Emotion,Chat
//
// RATE: the chance of the skill being casted when the condition is fulfilled (10000 = 100%).
// DELAY: the time (in milliseconds) before attempting to recast the same skill.
//
// STATE:
//	any (except dead) / idle (in standby) / walk (in movement) / dead (on killed) /
//	loot /attack / angry (like attack, except player has not attacked mob yet) /
//	chase (following target, after being attacked) / follow (following target,
//	without being attacked) / anytarget (attack+angry+chase+follow)
//
// TARGET:
//	target (current target) / self / friend / master / randomtarget (any enemy within skill's range)
//
//	The following are for ground-skills, a random target tile is selected from the specified area:
//	    around1 (3x3 area around self) / around2 (5x5 area around self) /
//	    around3 (7x7 area around self) / around4 (9x9 area around self) /
//	    around5 (3x3 area around target) / around6 (5x5 area around target) /
//	    around7 (7x7 area around target) / around8 (9x9 area around target) /
//	    around = around4
//
// CONDITION:
//	always			Unconditional (no condition value).
//	onspawn			When mob spawns/respawns (no condition value).
//	myhpltmaxrate		When mob's HP drops to the specified %.
//	myhpinrate		When mob's HP is in a certain % range (condition value = lower bound, val1 = upper bound).
//	mystatuson		If mob has the specified abnormality in status.
//	mystatusoff		If mob has ended the specified abnormality in status.
//	friendhpltmaxrate	When mob's friend's HP drops to the specified %.
//	friendhpinrate		When mob's friend's HP is in a certain % range (condition value = lower bound, val1 = upper bound).
//	friendstatuson		If friend has the specified abnormality in status.
//	friendstatusoff		If friend has ended the specified abnormality in status.
//	attackpcgt		When attack PCs become greater than specified number.
//	attackpcge		When attack PCs become greater than or equal to the specified number.
//	slavelt			When number of slaves is less than the original specified number.
//	slavele			When number of slaves is less than or equal to the original specified number.
//	closedattacked		When close range melee attacked (no condition value).
//	longrangeattacked	When long range attacked, ex. bows, guns, ranged skills (no condition value).
//	skillused		When the specified skill is used on the mob.
//	afterskill		After mob casts the specified skill.
//	casttargeted		When a target is in cast range (no condition value).
//	rudeattacked		When mob is rude attacked (no condition value).
//	mobnearbygt		When monsters in range become greater than specified number.
//	groundattacked		When mob is hit by ground targeted skill (no condition value).
//	damagedgt		When single attack deals greater damage than specified number.
//	alchemist		When mob has a special AI, is not trickcasting, and is wounded (no condition value).
//	trickcasting		Used once mob started moving through NPC_RANDOMMOVE until disabled (no condition value).
//
//	Status abnormalities specified through the statuson/statusoff system:
//	    anybad (any type of state change) / stone / freeze / stun / sleep /
//	    poison / curse / silence / confusion / blind / hiding / sight (unhidden)
//
// Note: if a negative MobID is provided, the skill will be treated as 'global':
//	-1: added for all boss types.
//	-2: added for all normal types.
//	-3: added for all mobs.


// MobID,Dummy value (info only),State,SkillID,SkillLv,Rate,CastTime,Delay,Cancelable,Target,Condition type,Condition value,val1,val2,val3,val4,val5,Emotion,Chat

// Faceworm Add
//30009,Cecil Damon@WH_DEEPBLINDTRAP,attack,5331,5,500,0,5000,yes,around2,always,0,,,,,,,
//30009,Cecil Damon@WH_DEEPBLINDTRAP,idle,5331,5,2000,0,60000,yes,around2,always,0,,,,,,,
//30009,Cecil Damon@WH_SOLIDTRAP,attack,5332,5,500,0,5000,yes,around2,always,0,,,,,,,
//30009,Cecil Damon@WH_SOLIDTRAP,idle,5332,5,2000,0,60000,yes,around2,always,0,,,,,,,
//30009,Cecil Damon@WH_SWIFTTRAP,attack,5333,5,500,0,5000,yes,around2,always,0,,,,,,,
//30009,Cecil Damon@WH_SWIFTTRAP,idle,5333,5,2000,0,60000,yes,around2,always,0,,,,,,,
//30009,Cecil Damon@NPC_AGIUP,attack,350,1,1500,0,25000,yes,self,always,,,,,,,,
//30009,Cecil Damon@NPC_AGIUP,idle,350,5,3000,0,50000,yes,self,always,,,,,,,,
//30009,Cecil Damon@NPC_ARROWSTORM,attack,728,3,900,1000,10000,no,target,always,,,,,,,,
//30009,Cecil Damon@NPC_BLEEDING2,attack,764,5,500,500,10000,no,target,always,,,,,,,,
//30009,Cecil Damon@NPC_CRITICALSLASH,attack,170,5,2000,0,10000,yes,target,always,0,,,,,,,
//30009,Cecil Damon@NPC_CRITICALWOUND,attack,673,1,800,500,10000,no,target,always,,,,,,,5,
//30009,Cecil Damon@NPC_WIDECURSE2,attack,761,3,800,700,10000,no,self,always,,,,,,,,
//30009,Cecil Damon@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30009,Cecil Damon@NPC_WINDATTACK,attack,187,7,2000,0,10000,yes,target,always,0,,,,,,,
//30009,Cecil Damon@SN_SHARPSHOOTING,attack,382,5,2000,1000,15000,no,target,always,,,,,,,,
//30009,Cecil Damon@WH_HAWKBOOMERANG,attack,5329,5,2000,500,10000,yes,target,always,0,,,,,,,
//30009,Cecil Damon@WH_FLAMETRAP,attack,5335,5,500,0,5000,yes,around2,always,0,,,,,,,
//30009,Cecil Damon@WH_FLAMETRAP,idle,5335,5,2000,0,60000,yes,around2,always,0,,,,,,,
//30009,Cecil Damon@WH_WIND_SIGN,attack,5324,5,2000,500,10000,no,target,always,0,,,,,,,
//30009,Cecil Damon@WH_HAWKRUSH,attack,5326,5,2000,0,0,yes,target,always,0,,,,,,,
//30009,Cecil Damon@WH_CALAMITYGALE,idle,5328,1,10000,700,180000,no,self,always,0,,,,,,,
//30010,Howard Alt-Eisen@MT_A_MACHINE,idle,5298,5,10000,1000,240000,no,self,always,0,,,,,,,
//30010,Howard Alt-Eisen@BS_ADRENALINE,attack,111,10,10000,0,150000,yes,self,always,,,,,,,,
//30010,Howard Alt-Eisen@BS_HAMMERFALL,chase,110,5,3000,0,5000,yes,target,always,0,,,,,,8,
//30010,Howard Alt-Eisen@BS_MAXIMIZE,attack,114,1,800,0,60000,yes,self,always,,,,,,,,
//30010,Howard Alt-Eisen@MT_AXE_STOMP,attack,5295,5,1500,700,10000,no,self,always,,,,,,,23,
//30010,Howard Alt-Eisen@MT_D_MACHINE,idle,5299,5,10000,1000,240000,no,self,always,0,,,,,,,
//30010,Howard Alt-Eisen@MT_RUSH_QUAKE,attack,5296,5,1500,1000,10000,no,target,always,,,,,,,,
//30010,Howard Alt-Eisen@MT_ENERGY_CANNONADE,attack,6508,5,1500,500,10000,no,target,always,,,,,,,20,
//30010,Howard Alt-Eisen@MT_SPARK_BLASTER,attack,6002,5,1500,1000,10000,no,target,always,,,,,,,3,
//30010,Howard Alt-Eisen@MT_RUSH_STRIKE,attack,6506,5,1500,250,10000,no,target,always,,,,,,,6,
//30010,Howard Alt-Eisen@MT_POWERFUL_SWING,attack,6507,5,1500,700,10000,no,target,always,,,,,,,,
//30010,Howard Alt-Eisen@MT_TRIPLE_LASER,attack,6003,5,1500,500,10000,no,target,always,,,,,,,5,
//30010,Howard Alt-Eisen@MT_MIGHTY_SMASH,attack,6004,5,2000,0,0,yes,self,always,,,,,,,,
//30010,Howard Alt-Eisen@MT_RUSH_STRIKE,chase,6506,5,10000,250,10000,no,target,always,,,,,,,6,
//30010,Howard Alt-Eisen@NPC_POWERUP,attack,349,1,1500,0,25000,yes,self,always,,,,,,,,
//30010,Howard Alt-Eisen@NPC_POWERUP,idle,349,5,3000,0,50000,yes,self,always,,,,,,,,
//30010,Howard Alt-Eisen@NPC_ARMORBRAKE,attack,344,10,800,500,20000,no,target,always,,,,,,,19,
//30010,Howard Alt-Eisen@NPC_DANCINGBLADE,attack,713,1,10000,200,7000,no,target,always,0,,,,,,2,
//30010,Howard Alt-Eisen@NPC_EARTHQUAKE_K,chase,750,6,5000,500,30000,no,self,always,,,,,,,,
//30010,Howard Alt-Eisen@NPC_HELMBRAKE,attack,345,5,1500,500,20000,no,target,always,,,,,,,,
//30010,Howard Alt-Eisen@NPC_MAGMA_ERUPTION,attack,733,5,5000,750,10000,no,target,always,,,,,,,,
//30010,Howard Alt-Eisen@NPC_POWERUP,attack,349,1,1500,0,100000,yes,self,always,,,,,,,,
//30010,Howard Alt-Eisen@NPC_SPLASHATTACK,attack,174,1,5000,500,20000,no,target,attackpcge,2,,,,,,,
//30010,Howard Alt-Eisen@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30010,Howard Alt-Eisen@NPC_WIDESTUN2,attack,758,2,800,1000,10000,no,self,always,,,,,,,,
//30011,Seyren Windsor@DK_SERVANTWEAPON,idle,5201,5,10000,0,150000,yes,self,always,0,,,,,,,
//30011,Seyren Windsor@DK_DRAGONIC_AURA,attack,5210,7,800,1000,15000,no,target,always,,,,,,,,
//30011,Seyren Windsor@DK_STORMSLASH,attack,5213,5,2000,750,10000,no,target,always,,,,,,,,
//30011,Seyren Windsor@DK_SERVANT_W_PHANTOM,attack,5204,5,2000,500,10000,no,target,always,,,,,,,,
//30011,Seyren Windsor@DK_SERVANT_W_DEMOL,attack,5205,5,2000,500,10000,no,target,always,,,,,,,,
//30011,Seyren Windsor@DK_VIGOR,attack,5212,10,10000,0,300000,yes,self,always,0,,,,,,,
//30011,Seyren Windsor@DK_DRAGONIC_PIERCE,chase,6502,5,5000,0,0,no,target,longrangeattacked,,,,,,,6,
//30011,Seyren Windsor@DK_DRAGONIC_PIERCE,idle,6502,5,10000,0,2000,no,randomtarget,always,,,,,,,,
//30011,Seyren Windsor@DK_MADNESS_CRUSHER,attack,5211,5,2000,1000,10000,no,target,always,,,,,,,,
//30011,Seyren Windsor@NPC_CRITICALWOUND,attack,673,2,2000,500,10000,no,target,always,,,,,,,5,
//30011,Seyren Windsor@DK_DRAGONIC_BREATH,attack,6001,7,2000,1000,15000,no,target,always,,,,,,,,
//30011,Seyren Windsor@NPC_EARTHQUAKE_K,attack,750,6,2000,1000,60000,no,self,always,,,,,,,,
//30011,Seyren Windsor@NPC_IGNITIONBREAK,attack,740,5,1500,500,15000,no,self,always,,,,,,,,
//30011,Seyren Windsor@NPC_LEASH,attack,747,5,5000,250,40000,no,target,longrangeattacked,0,,,,,,30,
//30011,Seyren Windsor@NPC_MAXPAIN,attack,716,9,400,1000,60000,no,self,myhpltmaxrate,30,,,,,,,
//30011,Seyren Windsor@NPC_MAXPAIN,idle,716,3,10000,1000,10000,no,self,rudeattacked,,,,,,,19,
//30011,Seyren Windsor@NPC_POWERUP,attack,349,1,800,0,30000,yes,self,always,,,,,,,,
//30011,Seyren Windsor@NPC_WIDEBLEEDING2,attack,756,2,100,1000,10000,no,self,always,,,,,,,,
//30011,Seyren Windsor@DK_HACKANDSLASHER,attack,5208,10,2000,500,10000,no,target,always,,,,,,,,
//30011,Seyren Windsor@SM_ENDURE,chase,8,10,1500,0,30000,yes,self,always,,,,,,,,
//30011,Seyren Windsor@DK_SERVANT_W_SIGN,chase,5203,5,2000,0,10000,yes,self,always,,,,,,,,
//30011,Seyren Windsor@SM_MAGNUM,attack,7,9,800,0,10000,yes,self,attackpcge,2,,,,,,,
//30011,Seyren Windsor@SM_PROVOKE,chase,6,10,800,500,10000,no,target,always,,,,,,,29,
//30012,Shadow Cross Eremes@AS_CLOAKING,chase,135,1,2000,200,5000,no,self,always,,,,,,,,
//30012,Shadow Cross Eremes@AS_CLOAKING,idle,135,1,2000,200,5000,no,self,always,,,,,,,,
//30012,Shadow Cross Eremes@AS_GRIMTOOTH,chase,137,5,10000,500,0,no,target,skillused,18,,,,,,6,
//30012,Shadow Cross Eremes@AS_GRIMTOOTH,chase,137,5,2000,0,0,no,target,always,,,,,,,,
//30012,Shadow Cross Eremes@AS_GRIMTOOTH,idle,137,5,10000,0,3000,no,randomtarget,always,,,,,,,,
//30012,Shadow Cross Eremes@ASC_BREAKER,chase,379,10,1500,250,10000,no,target,always,,,,,,,,
//30012,Shadow Cross Eremes@ASC_METEORASSAULT,attack,406,10,1500,1000,10000,no,self,always,,,,,,,,
//30012,Shadow Cross Eremes@GC_CROSSIMPACT,chase,2022,5,10000,250,10000,no,target,always,,,,,,,6,
//30012,Shadow Cross Eremes@GC_CROSSIMPACT,attack,2022,5,800,1000,10000,no,target,always,,,,,,,6,
//30012,Shadow Cross Eremes@NPC_LEASH,attack,747,5,5000,250,40000,no,target,longrangeattacked,0,,,,,,30,
//30012,Shadow Cross Eremes@NPC_MAXPAIN,attack,716,9,1000,1000,60000,no,self,myhpltmaxrate,30,,,,,,,
//30012,Shadow Cross Eremes@NPC_MAXPAIN,idle,716,3,10000,1000,10000,no,self,rudeattacked,,,,,,,19,
//30012,Shadow Cross Eremes@NPC_POISONATTACK,attack,188,4,800,500,10000,no,target,always,,,,,,,,
//30012,Shadow Cross Eremes@NPC_VENOMIMPRESS,attack,738,3,1500,500,30000,no,target,always,,,,,,,,
//30012,Shadow Cross Eremes@SHC_CROSS_SLASH,attack,6511,3,1500,1000,10000,no,target,always,,,,,,,,
//30012,Shadow Cross Eremes@SHC_DANCING_KNIFE,attack,5286,3,1500,250,10000,no,self,always,,,,,,,,
//30012,Shadow Cross Eremes@SHC_ENCHANTING_SHADOW,attack,5293,5,10000,1000,180000,no,self,always,,,,,,,,
//30012,Shadow Cross Eremes@SHC_ETERNAL_SLASH,attack,5289,3,1500,0,0,no,target,always,,,,,,,,
//30012,Shadow Cross Eremes@SHC_FATAL_SHADOW_CROW,attack,5294,5,1500,1000,10000,no,target,always,,,,,,,,
//30012,Shadow Cross Eremes@SHC_IMPACT_CRATER,attack,5292,5,1500,1000,10000,no,self,always,,,,,,,,
//30012,Shadow Cross Eremes@SHC_POTENT_VENOM,idle,5290,5,10000,1000,175000,no,self,always,,,,,,,29,
//30012,Shadow Cross Eremes@SHC_SAVAGE_IMPACT,chase,5287,5,1500,250,10000,no,target,always,,,,,,,,
//30012,Shadow Cross Eremes@SHC_SHADOW_STAB,attack,5291,3,1500,250,50000,no,target,always,,,,,,,29,
//30013,Cardinal Margaretha@AL_DECAGI,chase,30,10,1500,0,10000,yes,target,always,,,,,,,,
//30013,Cardinal Margaretha@AL_INCAGI,attack,29,10,1500,0,240000,yes,self,always,,,,,,,2,
//30013,Cardinal Margaretha@AL_PNEUMA,attack,25,1,5000,0,10000,yes,self,longrangeattacked,,,,,,,19,
//30013,Cardinal Margaretha@AL_PNEUMA,idle,25,1,10000,0,0,yes,self,longrangeattacked,,,,,,,,
//30013,Cardinal Margaretha@CD_ARBITRIUM,attack,5273,5,1500,700,10000,no,target,always,0,,,,,,7,
//30013,Cardinal Margaretha@CD_ARGUTUS_TELUM,idle,5272,5,10000,0,30000,yes,friend,friendhpltmaxrate,100,,,,,,,
//30013,Cardinal Margaretha@CD_ARGUTUS_TELUM,idle,5272,5,10000,0,30000,yes,self,always,,,,,,,,
//30013,Cardinal Margaretha@CD_ARGUTUS_VITA,idle,5271,5,10000,0,30000,yes,friend,friendhpltmaxrate,100,,,,,,,
//30013,Cardinal Margaretha@CD_ARGUTUS_VITA,idle,5271,5,10000,0,30000,yes,self,always,,,,,,,,
//30013,Cardinal Margaretha@CD_BENEDICTUM,idle,5282,5,10000,0,30000,yes,friend,friendhpltmaxrate,100,,,,,,,
//30013,Cardinal Margaretha@CD_BENEDICTUM,idle,5282,5,10000,0,30000,yes,self,always,,,,,,,,
//30013,Cardinal Margaretha@CD_COMPETENTIA,attack,5278,5,10000,1000,60000,no,self,always,,,,,,,,
//30013,Cardinal Margaretha@CD_DILECTIO_HEAL,chase,5280,9,2000,0,2000,yes,friend,friendhpltmaxrate,99,,,,,,3,
//30013,Cardinal Margaretha@CD_DILECTIO_HEAL,chase,5280,9,2000,0,2000,yes,self,myhpltmaxrate,99,,,,,,3,
//30013,Cardinal Margaretha@CD_DILECTIO_HEAL,idle,5280,9,2000,0,2000,yes,self,myhpltmaxrate,99,,,,,,3,
//30013,Cardinal Margaretha@CD_DIVINUS_FLOS,attack,6518,3,1500,500,10000,no,target,always,0,,,,,,32,
//30013,Cardinal Margaretha@CD_EFFLIGO,attack,5277,5,1500,250,10000,no,target,always,0,,,,,,31,
//30013,Cardinal Margaretha@CD_FRAMEN,attack,5284,3,1500,500,10000,no,target,always,0,,,,,,16,
//30013,Cardinal Margaretha@CD_MEDIALE_VOTUM,idle,5269,5,10000,0,10000,yes,friend,friendhpltmaxrate,100,,,,,,,
//30013,Cardinal Margaretha@CD_MEDIALE_VOTUM,idle,5269,5,10000,0,10000,yes,self,always,,,,,,,,
//30013,Cardinal Margaretha@CD_PETITIO,attack,5283,5,2000,0,0,no,target,always,0,,,,,,6,
//30013,Cardinal Margaretha@CD_PNEUMATICUS_PROCELLA,attack,5279,5,1500,1500,10000,no,target,always,0,,,,,,17,
//30013,Cardinal Margaretha@CD_PNEUMATICUS_PROCELLA,chase,5279,5,10000,1500,10000,no,target,always,0,,,,,,17,
//30013,Cardinal Margaretha@CD_PRESENS_ACIES,idle,5275,5,10000,0,30000,yes,friend,friendhpltmaxrate,100,,,,,,,
//30013,Cardinal Margaretha@CD_PRESENS_ACIES,idle,5275,5,10000,0,30000,yes,self,always,,,,,,,,
//30013,Cardinal Margaretha@CD_RELIGIO,idle,5281,5,10000,0,30000,yes,friend,friendhpltmaxrate,100,,,,,,,
//30013,Cardinal Margaretha@CD_RELIGIO,idle,5281,5,10000,0,30000,yes,self,always,,,,,,,,
//30013,Cardinal Margaretha@HP_ASSUMPTIO,idle,361,5,10000,1000,10000,no,friend,friendhpltmaxrate,100,,,,,,,
//30013,Cardinal Margaretha@HP_ASSUMPTIO,idle,361,5,10000,1000,10000,no,self,always,,,,,,,,
//30013,Cardinal Margaretha@MG_SAFETYWALL,attack,12,10,800,0,10000,yes,self,always,,,,,,,,
//30013,Cardinal Margaretha@NPC_CHEAL,attack,729,5,1500,500,3000,yes,friend,friendhpltmaxrate,99,,,,,,3,
//30013,Cardinal Margaretha@NPC_CHEAL,attack,729,5,1500,500,3000,yes,self,myhpltmaxrate,99,,,,,,3,
//30013,Cardinal Margaretha@NPC_CHEAL,idle,729,5,2000,500,2000,yes,friend,friendhpltmaxrate,99,,,,,,3,
//30013,Cardinal Margaretha@NPC_HOLYATTACK,attack,189,10,800,500,10000,yes,target,always,,,,,,,,
//30013,Cardinal Margaretha@NPC_LEX_AETERNA,attack,727,2,2000,0,5000,no,target,always,,,,,,,,
//30013,Cardinal Margaretha@NPC_MAXPAIN,chase,716,9,5000,0,60000,no,self,longrangeattacked,,,,,,,19,
//30013,Cardinal Margaretha@NPC_MAXPAIN,idle,716,3,10000,1000,10000,no,self,rudeattacked,,,,,,,19,
//30013,Cardinal Margaretha@NPC_WIDESILENCE2,attack,757,2,2000,1000,10000,no,self,always,,,,,,,,
//30013,Cardinal Margaretha@PR_LEXAETERNA,attack,78,1,800,0,10000,yes,target,always,,,,,,,29,
//30013,Cardinal Margaretha@PR_LEXAETERNA,chase,78,1,800,0,10000,yes,target,always,,,,,,,29,
//30014,Arch Mage Kathryne@NPC_DEADLYCURSE,attack,776,1,10000,500,15000,no,target,always,0,,,,,,,
//30014,Warlock Kathryne@AG_ALL_BLOOM,attack,5222,5,2000,250,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_ALL_BLOOM,chase,5222,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_ASTRAL_STRIKE,attack,5230,5,3000,1000,60000,no,target,always,0,,,,,,,
//30014,Warlock Kathryne@AG_CLIMAX,idle,5232,3,10000,1000,300000,no,self,always,0,,,,,,,
//30014,Warlock Kathryne@AG_CRIMSON_ARROW,attack,5235,5,2000,250,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_CRIMSON_ARROW,chase,5235,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_CRYSTAL_IMPACT,attack,5225,5,2000,1000,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@AG_CRYSTAL_IMPACT,chase,5225,3,2000,500,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@AG_DESTRUCTIVE_HURRICANE,attack,5215,5,2000,500,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@AG_DESTRUCTIVE_HURRICANE,chase,5215,5,2000,500,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@AG_FLORAL_FLARE_ROAD,attack,5229,5,2000,250,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_FLORAL_FLARE_ROAD,chase,5229,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_FROZEN_SLASH,attack,5237,5,2000,1000,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@AG_FROZEN_SLASH,chase,5237,3,2000,500,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@AG_MYSTERY_ILLUSION,attack,5217,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_RAIN_OF_CRYSTAL,attack,5216,5,2000,1000,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@AG_RAIN_OF_CRYSTAL,chase,5216,3,2000,500,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@AG_ROCK_DOWN,attack,5233,2,2000,800,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_ROCK_DOWN,chase,5233,5,2000,800,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_SOUL_VC_STRIKE,attack,5220,3,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_SOUL_VC_STRIKE,chase,5220,3,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_STORM_CANNON,attack,5234,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_STORM_CANNON,chase,5234,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_STRANTUM_TREMOR,attack,5221,2,2000,800,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_STRANTUM_TREMOR,chase,5221,5,2000,800,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_TORNADO_STORM,attack,5227,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_TORNADO_STORM,chase,5227,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_VIOLENT_QUAKE,attack,5218,2,2000,800,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@AG_VIOLENT_QUAKE,chase,5218,5,2000,800,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@HW_MAGICPOWER,attack,366,10,10000,250,60000,no,self,always,0,,,,,,,
//30014,Arch Mage Kathryne@WL_SOULEXPANSION,chase,2202,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@MG_FIREWALL,chase,18,10,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@MG_SAFETYWALL,attack,12,10,2000,0,10000,yes,self,always,,,,,,,,
//30014,Warlock Kathryne@MG_SIGHT,idle,10,1,1500,0,10000,yes,self,always,,,,,,,,
//30014,Warlock Kathryne@NPC_WIDEFREEZE2,attack,763,3,2000,1000,10000,no,self,always,,,,,,,,
//30014,Warlock Kathryne@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30014,Warlock Kathryne@WL_RECOGNIZEDSPELL,idle,2206,5,10000,250,180000,no,self,always,0,,,,,,,
//30014,Warlock Kathryne@WL_TELEKINESIS_INTENSE,idle,5012,5,10000,1000,60000,no,self,always,0,,,,,,,
//30014,Warlock Kathryne@WL_TETRAVORTEX,attack,2217,2,2000,1000,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@WZ_QUAGMIRE,chase,92,5,2000,500,10000,no,target,always,,,,,,,,
//30014,Warlock Kathryne@WZ_SIGHTRASHER,attack,81,10,2000,500,10000,no,self,always,,,,,,,,
//30015,Windhawk Cecil@NPC_AGIUP,attack,350,1,1500,0,25000,yes,self,always,,,,,,,,
//30015,Windhawk Cecil@NPC_AGIUP,idle,350,5,3000,0,50000,yes,self,always,,,,,,,,
//30015,Windhawk Cecil@NPC_ARROWSTORM,attack,728,3,900,1000,10000,no,target,always,,,,,,,,
//30015,Windhawk Cecil@NPC_BLEEDING2,attack,764,5,500,500,10000,no,target,always,,,,,,,,
//30015,Windhawk Cecil@NPC_CRITICALSLASH,attack,170,5,2000,0,10000,yes,target,always,0,,,,,,,
//30015,Windhawk Cecil@NPC_CRITICALWOUND,attack,673,1,800,500,10000,no,target,always,,,,,,,5,
//30015,Windhawk Cecil@NPC_WIDECURSE2,attack,761,3,800,700,10000,no,self,always,,,,,,,,
//30015,Windhawk Cecil@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30015,Windhawk Cecil@NPC_WINDATTACK,attack,187,7,2000,0,10000,yes,target,always,0,,,,,,,
//30015,Windhawk Cecil@SN_SHARPSHOOTING,attack,382,5,2000,1000,15000,no,target,always,,,,,,,,
//30015,Windhawk Cecil@WH_CALAMITYGALE,idle,5328,1,10000,700,180000,no,self,always,0,,,,,,,
//30015,Windhawk Cecil@WH_CRESCIVE_BOLT,attack,5334,5,3000,500,3000,no,target,always,,,,,,,6,
//30015,Windhawk Cecil@WH_DEEPBLINDTRAP,attack,5331,5,500,0,5000,yes,around2,always,0,,,,,,,
//30015,Windhawk Cecil@WH_DEEPBLINDTRAP,idle,5331,5,2000,0,60000,yes,around2,always,0,,,,,,,
//30015,Windhawk Cecil@WH_FLAMETRAP,attack,5335,5,500,0,5000,yes,around2,always,0,,,,,,,
//30015,Windhawk Cecil@WH_FLAMETRAP,idle,5335,5,2000,0,60000,yes,around2,always,0,,,,,,,
//30015,Windhawk Cecil@WH_GALESTORM,attack,5330,5,800,500,3000,no,target,always,,,,,,,6,
//30015,Windhawk Cecil@WH_HAWKBOOMERANG,attack,5329,5,2000,500,10000,yes,target,always,0,,,,,,,
//30015,Windhawk Cecil@WH_HAWKRUSH,attack,5326,5,2000,0,0,yes,target,always,0,,,,,,,
//30015,Windhawk Cecil@WH_SOLIDTRAP,attack,5332,5,500,0,5000,yes,around2,always,0,,,,,,,
//30015,Windhawk Cecil@WH_SOLIDTRAP,idle,5332,5,2000,0,60000,yes,around2,always,0,,,,,,,
//30015,Windhawk Cecil@WH_SWIFTTRAP,attack,5333,5,500,0,5000,yes,around2,always,0,,,,,,,
//30015,Windhawk Cecil@WH_SWIFTTRAP,idle,5333,5,2000,0,60000,yes,around2,always,0,,,,,,,
//30015,Windhawk Cecil@WH_WILD_WALK,attack,6520,5,2000,250,10000,no,target,always,0,,,,,,,
//30015,Windhawk Cecil@WH_WIND_SIGN,attack,5324,5,2000,500,10000,no,target,always,0,,,,,,,
//30015,Windhawk Cecil@WH_WIND_SIGN,chase,5324,5,10000,250,60000,no,target,always,0,,,,,,,
//30016,Meister Howard@BS_ADRENALINE,attack,111,10,10000,0,150000,yes,self,always,,,,,,,,
//30016,Meister Howard@BS_HAMMERFALL,chase,110,5,3000,0,5000,yes,target,always,0,,,,,,8,
//30016,Meister Howard@BS_MAXIMIZE,attack,114,1,800,0,60000,yes,self,always,,,,,,,,
//30016,Meister Howard@MT_A_MACHINE,idle,5298,5,10000,1000,240000,no,self,always,0,,,,,,,
//30016,Meister Howard@MT_AXE_STOMP,attack,5295,5,1500,700,10000,no,self,always,,,,,,,23,
//30016,Meister Howard@MT_D_MACHINE,idle,5299,5,10000,1000,240000,no,self,always,0,,,,,,,
//30016,Meister Howard@MT_ENERGY_CANNONADE,attack,6508,5,1500,500,10000,no,target,always,,,,,,,20,
//30016,Meister Howard@MT_MIGHTY_SMASH,attack,6004,5,2000,0,0,yes,self,always,,,,,,,,
//30016,Meister Howard@MT_POWERFUL_SWING,attack,6507,5,1500,700,10000,no,target,always,,,,,,,,
//30016,Meister Howard@MT_RUSH_QUAKE,attack,5296,5,1500,1000,10000,no,target,always,,,,,,,,
